id,data de entrada,motivo de entrada,é transferência,código do abrigo,nome do animal,nome da raça,cor base,nome da espécie,sexo,data de movimentação,tipo de movimentação,data de retorno,motivo de retorno,data de falecimento,motivo de falecimento,morreu fora do abrigo,foi sacrificado,é DOA,idade (anos),classificacao da idade
56608,2017-07-13 16:50:26,Desistência de ninhada,0,C1707734,Nancey Wilson,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-08-16,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.25,Jovem
56609,2017-07-13 16:50:26,Desistência de ninhada,0,C1707735,Luna Lovegood,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-07-18,Lar temporário,2017-08-08,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0833333333333335,Jovem
56609,2017-07-13 16:50:26,Desistência de ninhada,0,C1707735,Luna Lovegood,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-08-13,Adoção,2019-01-19,Problemas comportamentais,,Ordem judicial/Legal,0,0,0,1.0833333333333335,Jovem
56609,2017-07-13 16:50:26,Desistência de ninhada,0,C1707735,Luna Lovegood,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2019-03-29,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0833333333333335,Jovem
56610,2017-07-13 16:50:26,Desistência de ninhada,0,C1707736,Ann Wilson,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-07-18,Lar temporário,2017-08-08,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56610,2017-07-13 16:50:26,Desistência de ninhada,0,C1707736,Ann Wilson,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-08-13,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56611,2017-07-14 12:06:08,Doente/Ferido,0,C1707732,Maui,Doméstico de Pelo Curto,Preto,Gato,Macho,2017-10-31,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,10.333333333333334,Idoso
56612,2017-07-14 12:06:47,Incompatível com o estilo de vida do proprietário,0,C1707737,Butterscotches,Doméstico de Pelo Longo,Calico Diluído,Gato,Fêmea,2017-09-01,Adoção,2018-11-03,Animal de rua,,Ordem judicial/Legal,0,0,0,5.083333333333333,Adulto
56612,2017-07-14 12:06:47,Incompatível com o estilo de vida do proprietário,0,C1707737,Butterscotches,Doméstico de Pelo Longo,Calico Diluído,Gato,Fêmea,2018-12-15,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,5.083333333333333,Adulto
56614,2017-07-14 12:29:43,Perdido/sem dono,0,C1707738,Starbuck Dax,Doméstico de Pelo Curto,Preto e Cinza,Gato,Macho,2017-07-26,Lar temporário,2017-08-08,Animal de rua,,Ordem judicial/Legal,0,0,0,2.75,Jovem
56614,2017-07-14 12:29:43,Perdido/sem dono,0,C1707738,Starbuck Dax,Doméstico de Pelo Curto,Preto e Cinza,Gato,Macho,2017-08-10,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.75,Jovem
56615,2017-07-14 13:01:34,Desistência de ninhada,0,C1707739,Misty,Doméstico de Pelo Curto,Creme,Gato,Fêmea,2017-07-29,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
56616,2017-07-14 13:01:34,Desistência de ninhada,0,C1707740,Peanut,Doméstico de Pelo Curto,Creme,Gato,Macho,2017-07-28,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
56617,2017-07-14 13:01:34,Desistência de ninhada,0,C1707741,Twinkie,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2017-07-21,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
56618,2017-07-14 13:14:56,Perdido/sem dono,0,C1707742,Paddy,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2017-08-04,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.75,Jovem
56620,2017-07-14 14:06:18,Mudança,0,C1707744,Millie,Doméstico de Pelo Longo,Torbie,Gato,Fêmea,2017-07-19,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
56621,2017-07-14 14:06:18,Mudança,0,C1707745,Milo,Doméstico de Pelo Longo,Preto,Gato,Macho,2017-07-19,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
56624,2017-07-14 14:24:29,Proprietário falecido,0,C1707746,Sassy,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2017-09-07,Lar temporário,2017-10-22,Animal de rua,,Ordem judicial/Legal,0,0,0,6.333333333333334,Adulto
56624,2017-07-14 14:24:29,Proprietário falecido,0,C1707746,Sassy,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2017-11-04,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,6.333333333333334,Adulto
56625,2017-07-14 14:53:20,Doente/Ferido,0,C1707747,Grace,Doméstico de Pelo Longo,Cinza e Branco,Gato,Fêmea,2017-08-13,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,6.333333333333334,Adulto
56628,2017-07-14 16:23:33,Incompatível com o estilo de vida do proprietário,0,C1707749,Alfie,Doméstico de Pelo Curto,Preto,Gato,Macho,2017-07-20,Lar temporário,2017-08-14,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56628,2017-07-14 16:23:33,Incompatível com o estilo de vida do proprietário,0,C1707749,Alfie,Doméstico de Pelo Curto,Preto,Gato,Macho,2017-08-14,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56629,2017-07-14 16:23:33,Incompatível com o estilo de vida do proprietário,0,C1707750,Chell,Doméstico de Pelo Curto,Preto e Cinza,Gato,Macho,2017-07-20,Lar temporário,2017-08-16,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56629,2017-07-14 16:23:33,Incompatível com o estilo de vida do proprietário,0,C1707750,Chell,Doméstico de Pelo Curto,Preto e Cinza,Gato,Macho,2017-08-16,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56630,2017-07-14 16:23:33,Incompatível com o estilo de vida do proprietário,0,C1707751,Morgan,Doméstico de Pelo Curto,Preto,Gato,Macho,2017-07-20,Lar temporário,2017-08-14,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56630,2017-07-14 16:23:33,Incompatível com o estilo de vida do proprietário,0,C1707751,Morgan,Doméstico de Pelo Curto,Preto,Gato,Macho,2017-08-16,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56631,2017-07-14 16:23:33,Incompatível com o estilo de vida do proprietário,0,C1707752,Sidra,Doméstico de Pelo Curto,Preto e Marrom,Gato,Fêmea,2017-07-20,Lar temporário,2017-08-16,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56631,2017-07-14 16:23:33,Incompatível com o estilo de vida do proprietário,0,C1707752,Sidra,Doméstico de Pelo Curto,Preto e Marrom,Gato,Fêmea,2017-08-16,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56634,2017-07-14 17:39:18,Mudança,0,C1707754,Parker Arlo,Doméstico de Pelo Curto,Cinza,Gato,Macho,2017-07-15,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,9.25,Idoso
56635,2017-07-14 18:10:50,Acomodação inadequada,0,C1707755,Dennis,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2017-07-30,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,8.333333333333334,Idoso
56636,2017-07-14 18:10:50,Acomodação inadequada,0,C1707756,Gracie,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-07-30,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,8.333333333333334,Idoso
56637,2017-07-14 18:43:02,Mudança,0,C1707757,Stinker,Doméstico de Pelo Curto,Creme,Gato,Macho,2017-07-15,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,9.333333333333334,Idoso
56638,2017-07-14 18:43:02,Mudança,0,C1707758,Mama,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2017-07-15,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,10.333333333333334,Idoso
56639,2017-07-14 18:43:02,Mudança,0,C1707759,Bootsie,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2017-07-15,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,9.333333333333334,Idoso
56641,2017-07-15 10:05:30,Desistência de ninhada,0,C1707761,Harley,Doméstico de Pelo Curto,Ponta de Chama,Gato,Macho,2017-07-22,Lar temporário,2017-08-29,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
56641,2017-07-15 10:05:30,Desistência de ninhada,0,C1707761,Harley,Doméstico de Pelo Curto,Ponta de Chama,Gato,Macho,2017-08-29,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
56642,2017-07-15 10:05:30,Desistência de ninhada,0,C1707762,Sassafras,Doméstico de Pelo Curto,Creme,Gato,Fêmea,2017-07-22,Lar temporário,2017-08-24,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
56642,2017-07-15 10:05:30,Desistência de ninhada,0,C1707762,Sassafras,Doméstico de Pelo Curto,Creme,Gato,Fêmea,2017-08-30,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
56650,2017-07-15 15:28:58,Incompatível com o estilo de vida do proprietário,0,C1707766,Grace,Siamese/Domestic Short Hair,Ponta de Escama de Tartaruga,Gato,Fêmea,2017-08-15,Lar temporário,2017-09-03,Animal de rua,,Ordem judicial/Legal,0,0,0,2.75,Jovem
56650,2017-07-15 15:28:58,Incompatível com o estilo de vida do proprietário,0,C1707766,Grace,Siamese/Domestic Short Hair,Ponta de Escama de Tartaruga,Gato,Fêmea,2017-09-03,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.75,Jovem
56651,2017-07-15 15:28:58,Incompatível com o estilo de vida do proprietário,0,C1707767,Grey,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2017-07-24,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56656,2017-07-17 12:01:43,Perdido/sem dono,0,C1707764,P-bear,Doméstico de Pelo Longo,Cinza e Branco,Gato,Macho,2017-07-25,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56659,2017-07-17 12:08:21,Perdido/sem dono,0,C1707768,Onion,Doméstico de Pelo Curto,Cinza,Gato,Macho,2017-08-04,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
56660,2017-07-17 12:18:18,Perdido/sem dono,0,C1707769,Newton,Doméstico de Pelo Curto,Creme,Gato,Desconhecido,2017-07-24,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,100.33333333333334,Idoso
56661,2017-07-17 12:25:21,Perdido/sem dono,0,C1707770,Tinkles,Doméstico de Pelo Médio,Escama de tartaruga diluída,Gato,Fêmea,2017-07-24,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,0.0,Filhote
56663,2017-07-17 13:04:01,TNR - Captura/Castração/Liberação,0,C1707771,Giselle,Doméstico de Pelo Curto,Prata,Gato,Fêmea,2017-08-12,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
56664,2017-07-17 13:04:01,TNR - Captura/Castração/Liberação,0,C1707772,Emmett,Doméstico de Pelo Curto,Prata,Gato,Macho,2017-08-11,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
56668,2017-07-17 15:36:42,Desistência de ninhada,0,C1707774,Alfredo,Doméstico de Pelo Curto,Creme,Gato,Macho,2017-07-28,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56669,2017-07-17 15:36:42,Desistência de ninhada,0,C1707775,Banjo,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-07-21,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56670,2017-07-17 15:36:42,Desistência de ninhada,0,C1707776,Hazel,Doméstico de Pelo Curto,Torbie,Gato,Fêmea,2017-07-20,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56671,2017-07-17 15:36:42,Desistência de ninhada,0,C1707777,Priscilla,Doméstico de Pelo Curto,Escama de tartaruga diluída,Gato,Fêmea,2017-07-21,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56673,2017-07-18 08:30:53,Perdido/sem dono,0,C1707773,Millie,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2017-07-21,Reivindicado,,Animal de rua,,Ordem judicial/Legal,0,0,0,3.333333333333333,Adulto
56675,2017-07-18 12:27:14,Perdido/sem dono,0,C1707779,Babylon,Doméstico de Pelo Curto,Preto e Marrom,Gato,Desconhecido,2017-07-24,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,4.333333333333334,Adulto
56676,2017-07-18 12:37:39,Problemas com o proprietário,0,C1707780,Stormy,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2017-08-21,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,6.083333333333333,Adulto
56680,2017-07-18 17:07:29,Perdido/sem dono,0,C1707783,Mozart,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-07-19,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,3.6666666666666665,Adulto
56681,2017-07-18 17:07:29,Perdido/sem dono,0,C1707784,Beethoven,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-07-19,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,3.333333333333333,Adulto
56682,2017-07-18 17:36:03,Perdido/sem dono,0,C1707785,Arlo,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-07-18,Lar temporário,2017-08-01,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56682,2017-07-18 17:36:03,Perdido/sem dono,0,C1707785,Arlo,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-08-02,Lar temporário,2017-08-10,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56682,2017-07-18 17:36:03,Perdido/sem dono,0,C1707785,Arlo,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-08-10,Lar temporário,2017-10-16,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56682,2017-07-18 17:36:03,Perdido/sem dono,0,C1707785,Arlo,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-10-16,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56684,2017-07-18 17:56:18,Perdido/sem dono,0,C1707786,Cheese,Doméstico de Pelo Curto,Branco e Laranja,Gato,Macho,2017-08-26,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,4.333333333333334,Adulto
56690,2017-07-19 13:11:02,Perdido/sem dono,0,C1707792,Mumbles,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2017-07-26,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56691,2017-07-19 13:25:56,Problemas com o proprietário,0,C1707787,Oswald,Doméstico de Pelo Médio,Preto e Marrom,Gato,Macho,2017-07-23,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.25,Jovem
56698,2017-07-20 13:08:13,Mudança,0,C1707791,Tipsy,Doméstico de Pelo Curto,Preto e Marrom,Gato,Macho,2017-08-19,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,3.333333333333333,Adulto
56706,2017-07-21 08:52:39,Incompatível com o estilo de vida do proprietário,0,C1707794,Alex,Doméstico de Pelo Curto,Preto e Cinza,Gato,Macho,2017-07-29,Adoção,2018-10-10,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
56706,2017-07-21 08:52:39,Incompatível com o estilo de vida do proprietário,0,C1707794,Alex,Doméstico de Pelo Curto,Preto e Cinza,Gato,Macho,2018-10-11,Reivindicado,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
56710,2017-07-21 11:25:16,Perdido/sem dono,0,C1707803,Lucky,Doméstico de Pelo Curto,Cinza e Branco,Gato,Macho,2017-07-21,Lar temporário,2017-10-17,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56710,2017-07-21 11:25:16,Perdido/sem dono,0,C1707803,Lucky,Doméstico de Pelo Curto,Cinza e Branco,Gato,Macho,2017-10-20,Adoção,2017-10-28,Alergias,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56710,2017-07-21 11:25:16,Perdido/sem dono,0,C1707803,Lucky,Doméstico de Pelo Curto,Cinza e Branco,Gato,Macho,2017-10-31,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56711,2017-07-21 11:25:16,Perdido/sem dono,0,C1707804,Angel,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2017-07-21,Lar temporário,2017-10-17,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56711,2017-07-21 11:25:16,Perdido/sem dono,0,C1707804,Angel,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2017-10-20,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56717,2017-07-21 12:36:17,Perdido/sem dono,0,C1707807,Charlie,Doméstico de Pelo Curto,Azul Russo,Gato,Fêmea,2017-07-26,Lar temporário,2017-08-09,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
56717,2017-07-21 12:36:17,Perdido/sem dono,0,C1707807,Charlie,Doméstico de Pelo Curto,Azul Russo,Gato,Fêmea,2017-08-15,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
56718,2017-07-21 12:52:41,Perdido/sem dono,0,C1707808,Kingki,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-07-22,Lar temporário,2017-09-06,Animal de rua,,Ordem judicial/Legal,0,0,0,5.333333333333334,Adulto
56718,2017-07-21 12:52:41,Perdido/sem dono,0,C1707808,Kingki,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-09-13,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,5.333333333333334,Adulto
56719,2017-07-21 12:52:41,Perdido/sem dono,0,C1707809,Evan,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2017-07-22,Lar temporário,2017-09-06,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
56719,2017-07-21 12:52:41,Perdido/sem dono,0,C1707809,Evan,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2017-09-09,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
56720,2017-07-21 12:52:41,Perdido/sem dono,0,C1707810,Dallie,Doméstico de Pelo Curto,Torbie,Gato,Fêmea,2017-07-22,Lar temporário,2017-08-24,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
56720,2017-07-21 12:52:41,Perdido/sem dono,0,C1707810,Dallie,Doméstico de Pelo Curto,Torbie,Gato,Fêmea,2017-09-01,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
56721,2017-07-21 12:52:41,Perdido/sem dono,0,C1707811,Dale,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-07-22,Lar temporário,2017-08-29,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
56721,2017-07-21 12:52:41,Perdido/sem dono,0,C1707811,Dale,Doméstico de Pelo Curto,Laranja,Gato,Macho,2017-08-29,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
56722,2017-07-21 12:52:41,Perdido/sem dono,0,C1707812,Olivia,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-07-22,Lar temporário,2017-09-06,Animal de rua,,"Incurável, incontrolável",0,0,0,1.4166666666666667,Jovem
56722,2017-07-21 12:52:41,Perdido/sem dono,0,C1707812,Olivia,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2017-09-09,Adoção,,Animal de rua,,"Incurável, incontrolável",0,0,0,1.4166666666666667,Jovem
56723,2017-07-21 12:52:41,Perdido/sem dono,0,C1707813,Dallas,Doméstico de Pelo Curto,Preto,Gato,Macho,2017-07-22,Lar temporário,2017-08-05,Animal de rua,2017-08-05,Médico,0,1,0,0.11538461538461539,Filhote
56728,2017-07-21 15:11:05,Perdido/sem dono,0,C1707815,Puff,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2017-07-26,Lar temporário,2017-10-04,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
56728,2017-07-21 15:11:05,Perdido/sem dono,0,C1707815,Puff,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2017-10-05,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
56729,2017-07-21 15:36:06,Perdido/sem dono,0,C1707816,Walter,Doméstico de Pelo Longo,Laranja e Branco,Gato,Macho,2017-07-28,Lar temporário,2017-11-22,Animal de rua,,Ordem judicial/Legal,0,0,0,6.333333333333334,Adulto
56729,2017-07-21 15:36:06,Perdido/sem dono,0,C1707816,Walter,Doméstico de Pelo Longo,Laranja e Branco,Gato,Macho,2017-11-22,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,6.333333333333334,Adulto
56734,2017-07-21 17:58:08,Perdido/sem dono,0,C1707818,Starbucks,Doméstico de Pelo Curto,Cinza,Gato,Macho,2017-07-26,Lar temporário,2017-09-07,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56734,2017-07-21 17:58:08,Perdido/sem dono,0,C1707818,Starbucks,Doméstico de Pelo Curto,Cinza,Gato,Macho,2017-09-07,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
56743,2017-07-22 12:33:36,Perdido/sem dono,0,C1707824,Nixie,Doméstico de Pelo Curto,Cinza e Branco,Gato,Fêmea,2017-07-26,Lar temporário,2017-10-14,Animal de rua,,Ordem judicial/Legal,0,0,0,4.25,Adulto
56743,2017-07-22 12:33:36,Perdido/sem dono,0,C1707824,Nixie,Doméstico de Pelo Curto,Cinza e Branco,Gato,Fêmea,2017-12-10,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,4.25,Adulto
56746,2017-07-22 12:58:07,Perdido/sem dono,0,C1707826,Nancy,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2017-08-12,Lar temporário,2017-08-26,Animal de rua,,Ordem judicial/Legal,0,0,0,2.25,Jovem
56746,2017-07-22 12:58:07,Perdido/sem dono,0,C1707826,Nancy,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2017-09-01,Lar temporário,2017-09-21,Animal de rua,,Ordem judicial/Legal,0,0,0,2.25,Jovem
56746,2017-07-22 12:58:07,Perdido/sem dono,0,C1707826,Nancy,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2017-10-06,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.25,Jovem
56747,2017-07-22 12:58:07,Perdido/sem dono,0,C1707827,Emily,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-08-12,Lar temporário,2017-08-26,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56747,2017-07-22 12:58:07,Perdido/sem dono,0,C1707827,Emily,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-09-01,Lar temporário,2017-09-21,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56747,2017-07-22 12:58:07,Perdido/sem dono,0,C1707827,Emily,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-09-23,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56748,2017-07-22 12:58:07,Perdido/sem dono,0,C1707828,Jill,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-08-12,Lar temporário,2017-08-26,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56748,2017-07-22 12:58:07,Perdido/sem dono,0,C1707828,Jill,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-09-01,Lar temporário,2017-09-21,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56748,2017-07-22 12:58:07,Perdido/sem dono,0,C1707828,Jill,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-09-23,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56749,2017-07-22 12:58:07,Perdido/sem dono,0,C1707829,Ken,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2017-08-09,Lar temporário,2017-09-06,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56749,2017-07-22 12:58:07,Perdido/sem dono,0,C1707829,Ken,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2017-09-14,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56750,2017-07-22 12:58:07,Perdido/sem dono,0,C1707830,Ava,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-08-12,Lar temporário,2017-08-26,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56750,2017-07-22 12:58:07,Perdido/sem dono,0,C1707830,Ava,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-09-01,Lar temporário,2017-09-21,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56750,2017-07-22 12:58:07,Perdido/sem dono,0,C1707830,Ava,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-09-23,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
56751,2017-07-22 12:58:07,Perdido/sem dono,0,C1707831,Blanche,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2017-08-09,Lar temporário,2017-09-07,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
